motif_DB	motif_ID	motif_ALT_ID	seq_ID	FASTA_score	PWM_score	class
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr15:38997652-38998152_shuf_1	1640	2.20845	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr19:11699765-11700265	884	2.2039	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr5:89056515-89057015	247	2.17557	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr6:38866491-38866991_shuf_1	1204	2.17344	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr2:5220409-5220909	54	2.16336	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr4:149892775-149893275	210	2.15866	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr3:79383668-79384168_shuf_2	1930	2.15184	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr18:23868475-23868975	842	2.14858	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr18:65887979-65888479	859	2.14254	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr12:103968633-103969133	640	2.12829	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr11:32150816-32151316_shuf_1	1448	2.12603	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr1:36976471-36976971_shuf_1	912	2.11823	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr15:58828418-58828918_shuf_2	2550	2.10765	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr13:96735031-96735531_shuf_2	2491	2.10555	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr5:104483854-104484354_shuf_2	2060	2.09028	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr8:26727273-26727773	410	2.08392	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr9:118957545-118958045	483	2.07487	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr7:111009338-111009838	381	2.06494	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr3:103708583-103709083	137	2.06117	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr19:45865025-45865525_shuf_2	2704	2.05206	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr11:68709693-68710193_shuf_1	1469	2.04925	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr10:25018818-25019318	498	2.03912	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr11:32145483-32145983	543	2.02601	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr18:54151149-54151649_shuf_2	2657	2.02565	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr8:87494748-87495248_shuf_1	1325	2.01916	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr11:30901437-30901937	541	2.01086	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr12:27135942-27136442_shuf_2	2424	2.00882	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr7:87847379-87847879	366	2.00587	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr12:116856335-116856835	649	2.00443	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr11:32150816-32151316	544	1.99793	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr12:85791923-85792423	637	1.98971	tp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr17:91618496-91618996_shuf_1	1744	1.98524	fp
JASPAR2018_CORE_non-redundant.meme	MA0011.1	br(var.2)	chr11:74652045-74652545	570	1.98516	tp
#
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:112063119-112063619_shuf_2	2450	41.8672	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr8:51109537-51110037_shuf_1	1315	40.7404	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr16:8761105-8761605	773	39.795	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr17:91618496-91618996_shuf_2	2648	30.6934	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:129723298-129723798	271	29.4307	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:135846955-135847455	32	26.0374	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:32996227-32996727	159	21.3764	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:27135942-27136442	616	20.5159	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:154291292-154291792_shuf_1	1057	19.8786	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:73181610-73182110	745	17.9246	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:104188913-104189413	251	16.8643	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:94151184-94151684	681	16.3152	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:112833728-112834228	694	15.7708	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:128112655-128113155_shuf_2	2194	14.7293	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr16:55924093-55924593_shuf_2	2599	13.649	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:20241986-20242486	656	12.7425	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:83253022-83253522	759	12.4439	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:35769192-35769692_shuf_2	2468	12.2481	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:128112655-128113155	386	12.2262	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:57022069-57022569	714	12.1595	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:66351709-66352209	460	11.8438	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:13094465-13094965	841	11.7687	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:53193727-53194227_shuf_2	2169	11.3541	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:17334950-17335450	222	11.3443	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:145353762-145354262_shuf_2	1955	11.1319	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr19:60889897-60890397_shuf_2	2712	11.0676	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:123643386-123643886_shuf_2	2077	10.5483	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:46609847-46610347	169	10.5149	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:111009338-111009838	381	10.1575	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:41760572-41761072_shuf_1	1610	10.1562	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:34857294-34857794_shuf_2	2104	9.91979	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:36250677-36251177_shuf_2	2542	9.76933	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:153321068-153321568_shuf_1	1001	9.74763	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:91033420-91033920	367	9.48545	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:104969483-104969983_shuf_2	2496	9.46774	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:128287320-128287820	191	9.40569	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:20250333-20250833_shuf_1	1249	9.31438	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:157123771-157124271	38	9.2491	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:60232917-60233417	715	9.23774	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:91082414-91082914	761	8.88712	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:89087921-89088421	579	8.86894	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:112446980-112447480_shuf_2	2500	8.64873	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:132521379-132521879_shuf_2	1902	8.62239	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr10:44253151-44253651	507	8.33831	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:103708583-103709083_shuf_1	1041	8.23282	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:104332486-104332986_shuf_2	2179	8.09574	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:126645607-126646107_shuf_2	1998	7.98421	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:40980319-40980819_shuf_1	1351	7.83588	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr19:6300359-6300859	878	7.82541	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:58030199-58030699	558	7.79495	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr8:26727273-26727773_shuf_1	1314	7.52626	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:95468977-95469477_shuf_2	1938	7.47094	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:33374877-33375377	227	7.32013	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:115373881-115374381	605	7.30077	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr10:25440009-25440509_shuf_2	2307	7.28383	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:135693774-135694274	30	7.26767	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:34136392-34136892_shuf_1	1751	7.22635	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr19:17397729-17398229	885	7.2172	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:115468248-115468748_shuf_2	2067	7.17753	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:131582988-131583488_shuf_1	1100	7.13969	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:22324756-22325256_shuf_2	2539	7.10975	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:22324756-22325256	731	7.04459	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:106959477-106959977	377	6.99604	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:105013712-105014212_shuf_1	1503	6.85091	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:115416745-115417245_shuf_1	1384	6.81324	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:118932600-118933100	264	6.81167	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:78547883-78548383	864	6.75146	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:70774506-70775006_shuf_1	1368	6.73386	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:20884079-20884579_shuf_1	1604	6.69734	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:117587452-117587952	262	6.62807	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:144386181-144386681_shuf_1	1187	6.60874	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:23643343-23643843	657	6.48832	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:134716500-134717000_shuf_1	1293	6.48254	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:84938046-84938546	636	6.46496	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:102933242-102933742_shuf_1	1040	6.4533	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr17:91618496-91618996	840	6.42198	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:13094465-13094965_shuf_2	2649	6.37345	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr16:12052139-12052639	777	6.28295	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:70506760-70507260	722	6.27339	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:134369100-134369600	388	6.20728	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:120781174-120781674	383	6.1917	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:110018190-110018690	641	6.13281	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr8:51109537-51110037	411	6.07479	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:82836058-82836558	866	6.02945	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr16:30565672-30566172_shuf_2	2587	5.99811	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:95715578-95716078_shuf_1	1667	5.9799	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:35474088-35474588_shuf_1	1524	5.90986	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:70516922-70517422	462	5.89728	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:76585118-76585618	172	5.8728	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:86610037-86610537_shuf_1	1220	5.78361	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:129140943-129141443_shuf_2	2002	5.73146	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:46609847-46610347_shuf_2	1977	5.71837	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:21479093-21479593_shuf_1	1606	5.69935	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:37112214-37112714	231	5.69435	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:55043396-55043896_shuf_2	2519	5.57436	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:60988818-60989318_shuf_1	1464	5.57015	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr17:85277577-85278077_shuf_1	1742	5.56709	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:135733848-135734348	206	5.54918	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:57137386-57137886	851	5.45267	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:108248002-108248502_shuf_2	1949	5.37961	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:122090758-122091258	90	5.36877	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:96888620-96889120_shuf_2	2057	5.32808	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:112350165-112350665	85	5.24239	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:107308642-107309142_shuf_1	1505	5.20256	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:3862101-3862601_shuf_2	2461	5.16792	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:98389941-98390441_shuf_1	1371	5.16219	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:42938266-42938766	449	5.15225	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:72229419-72229919_shuf_1	1213	5.12289	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:82964291-82964791_shuf_1	1216	5.08435	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr8:19899369-19899869	405	5.0818	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:111009338-111009838_shuf_2	2189	5.06387	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:96173310-96173810	764	5.05892	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:118862379-118862879	185	5.02451	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr16:90264255-90264755_shuf_1	1698	5.01105	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:56860898-56861398_shuf_2	2112	4.96516	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:62363714-62364214_shuf_2	2372	4.92109	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:110473132-110473632	691	4.90964	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:91082414-91082914_shuf_2	2569	4.90479	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:82964291-82964791_shuf_2	2120	4.78973	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:3345623-3346123_shuf_2	2460	4.784	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:58030199-58030699_shuf_1	1462	4.67551	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:22562529-22563029	4	4.64927	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:117249633-117250133_shuf_1	1554	4.63265	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:84162551-84163051	123	4.62193	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:66763904-66764404_shuf_2	2269	4.61906	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:90222445-90222945_shuf_2	2446	4.52399	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:106951863-106952363_shuf_2	2184	4.50909	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:112063119-112063619	642	4.49593	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:65307370-65307870_shuf_1	1623	4.42751	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:173447612-173448112_shuf_2	1853	4.41326	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:124614274-124614774_shuf_1	1226	4.34527	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr8:86146484-86146984_shuf_1	1323	4.34176	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:125973396-125973896_shuf_2	1899	4.31016	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:57022069-57022569_shuf_1	1618	4.2837	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:69922786-69923286	720	4.28013	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:67721083-67721583_shuf_1	1764	4.26164	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:64979146-64979646	237	4.22773	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:58030199-58030699_shuf_2	2366	4.22361	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:89197187-89197687	248	4.21279	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:180447044-180447544_shuf_1	1015	4.20483	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:102226515-102227015	595	4.19503	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:139858100-139858600_shuf_2	2085	4.19099	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:26004855-26005355_shuf_1	1254	4.17345	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:175901565-175902065_shuf_1	951	4.16952	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:144332973-144333473	145	4.1654	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:24999929-25000429_shuf_1	1444	4.16144	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:82044356-82044856	635	4.144	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr16:90264255-90264755	794	4.0928	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:25742739-25743239_shuf_1	962	4.08236	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:28617037-28617537_shuf_2	2100	4.05351	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:119195310-119195810	729	4.04274	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:107899564-107900064	140	4.01541	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:57653287-57653787	305	4.01302	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:75434099-75434599_shuf_1	1651	3.99246	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:170140425-170140925	43	3.98232	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:27299345-27299845	732	3.98016	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:58719279-58719779_shuf_2	2549	3.9744	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:144438245-144438745	284	3.96421	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:120881646-120882146_shuf_2	1896	3.95963	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:116856335-116856835_shuf_2	2457	3.94739	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr16:49776998-49777498_shuf_2	2597	3.91927	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:107890787-107891287_shuf_2	2497	3.8677	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:32150816-32151316_shuf_1	1448	3.79126	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr17:29067181-29067681_shuf_2	2622	3.74114	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr8:86146484-86146984	419	3.73051	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:104477493-104477993_shuf_2	1946	3.7026	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:37405045-37405545	67	3.68739	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:125973396-125973896	91	3.67521	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:95468977-95469477	130	3.61274	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:173447612-173448112	45	3.61145	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr12:35474088-35474588	620	3.59898	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:5220409-5220909	54	3.59467	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr11:30901437-30901937	541	3.57749	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:58719279-58719779	741	3.55906	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:86884669-86885169_shuf_1	1269	3.53574	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr1:92185724-92186224_shuf_2	1831	3.52731	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr14:32981986-32982486	705	3.5238	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr10:128286730-128287230	532	3.51279	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:84162551-84163051_shuf_1	1027	3.51123	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr13:104819581-104820081_shuf_1	1591	3.50844	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr2:52304246-52304746_shuf_1	973	3.50083	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr4:9588076-9588576	156	3.49673	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:101244827-101245327_shuf_2	2177	3.47944	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:91033420-91033920_shuf_1	1271	3.45144	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr3:39901709-39902209_shuf_1	1020	3.436	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:34136392-34136892	847	3.4026	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:148244569-148245069_shuf_1	1299	3.39596	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr17:26651345-26651845_shuf_1	1715	3.37259	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr10:43329956-43330456_shuf_1	1410	3.32766	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr10:57252234-57252734	508	3.32694	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr15:22324756-22325256_shuf_1	1635	3.31848	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr8:107486055-107486555	428	3.31796	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr7:107640798-107641298_shuf_2	2186	3.31266	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr6:41654151-41654651	302	3.31038	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr9:104996244-104996744	469	3.3086	tp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr18:75107911-75108411_shuf_2	2670	3.26327	fp
JASPAR2018_CORE_non-redundant.meme	MA0013.1	br(var.4)	chr5:144579742-144580242_shuf_2	2093	3.24866	fp
